CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F&B_FREQ_H,F&B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel Name-Long_PL,Hotel Name-Short_PL,Award Category_PL,Status_PL,City_PL,State_PL,US Region_PL,Postal Code_PL,Country_PL,Ops Region_PL,Sub-Continent_PL,Property DMA_PL,Property Latitude_PL,Property Longitude_PL,Currency_PL,Dom Int'l_PL,Guest NPS Goal_PL,STR Number_PL,STR Market_PL,Brand_PL,Brand Initial_PL,Club Type_PL,Hotel Inventory_PL,Floors_PL,Total Meeting Space_PL,Union_PL,G#Region_PL,D#Region_PL,Region_PL,Category_PL,Scope of Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All Suites_PL,Bell Staff_PL,Boutique_PL,Business Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry-Cleaning_PL,Elevators_PL,Fitness Center_PL,Fitness Trainer_PL,Golf_PL,Indoor Corridors_PL,Laundry_PL,Limo Service_PL,Mini-Bar_PL,Pool-Indoor_PL,Pool-Outdoor_PL,Regency Grand Club_PL,Resort_PL,Restaurant_PL,Self-Parking_PL,Shuttle Service_PL,Ski_PL,Spa_PL,Spa services in fitness center_PL,Spa online booking_PL,Spa F&B offering_PL,Valet Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
107522439,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-PTT6  ,G-PTT6,213766915,145,KING,King Room,N,53170789,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,119.5,12075.48,117.29,12075.48,117.29,0,0,0,0,,,1,53170789,1,12/1/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,23:51:10,KATHM,12/1/2014 0:00,KING,KING ROOM       ,CONVENTION,PTT6,1,1,,119.5,,SOUTH KOREA,0,,1,0-4,1,1,Confirmed,Groups,SOUTH KOREA,GP No,,31-60 Days,31,N,Future,119.5,119.5,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522443,VOLM,VOLU,VOLUME,TRANSIENT,DIR-KATHM,NG0109  ,NG0109,214864290,417,1VWT,View Twin Room,N,53705085,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,140,14147,137.42,14147.28,137.39,0,0,0.2799,-0.03,,,1,53705085,1,12/12/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:05:47,KATHM,12/12/2014 0:00,KING,KING ROOM       ,TRANSIENT,VOL1,1,1,,140,,UNITED STATES,0,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,15-21 Days,20,N,Future,140,140,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522444,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-TNB5  ,G-TNB5,215304083,425,1VWK,View King Room,N,53705377,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,100,10105,98.15,10105,98.15,0,0,0,0,,,1,53705377,1,12/12/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:20:20,KATHM,12/12/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,TNB5,1,1,,100,,NEPAL,18:00,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,15-21 Days,20,N,Future,100,100,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522447,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-MMM1  ,G-MMM1,,243,TWIN,Twin Room,N,53867866,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,54,5456.7,53,5456.7,53,0,0,0,0,,,1,53867866,1,12/16/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,2:29:54,KATHM,12/16/2014 0:00,KING,KING ROOM       ,CONVENTION,MMM1,8,1,,54,,MALAYSIA,22:45,MH-114,1,0-4,1,8,Confirmed,Groups,MALAYSIA,GP No,,15-21 Days,16,N,Future,432,432,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522449,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-MYM1  ,G-MYM1,,206,CLDK,Club Deluxe King,N,53868229,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,54,43653.6,424.04,43653.6,424.04,0,0,0,0,,,1,53868229,1,12/16/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,2:47:15,KATHM,12/16/2014 0:00,KING,KING ROOM       ,CONVENTION,MYM1,8,1,,54,,MALAYSIA,12:30,MH-170,1,0-4,1,8,Confirmed,Groups,MALAYSIA,GP No,,15-21 Days,16,N,Future,432,432,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522450,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-TGG2  ,G-TGG2,,253,TWIN,Twin Room,N,53868616,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,45.86,4634.15,45.01,8759.15,85.08,0,0,4125,40.07,,,1,53868616,1,12/16/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:07:19,KATHM,12/16/2014 0:00,KING,KING ROOM       ,CONVENTION,TGG2,9,1,,45.86,,TURKEY,6:30,TK- 726,1,0-4,1,9,Confirmed,Groups,TURKEY,GP No,,15-21 Days,16,N,Future,412.74,412.74,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522453,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-AET1  ,G-AET1,,216,KING,King Room,N,53869230,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,54,5456.7,53,5456.7,53,0,0,0,0,,,1,53869230,1,12/16/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,3:39:56,KATHM,12/16/2014 0:00,KING,KING ROOM       ,CONVENTION,AET1,6,1,,54,MH,INDIA,0,,1,0-4,1,6,Confirmed,Groups,UNITED STATES,GP No,,15-21 Days,16,N,Future,324,324,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522631,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303758,347,TWIN,Twin Room,N,54550263,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,3,,BUSINESS,160,16168,157.05,16168,157.05,0,0,0,0,,,1,54550263,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,5:09:20,KATHM,12/31/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,STG4,1,3,,160,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,160,160,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522634,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-STG4  ,G-STG4,215303767,355,TWIN,Twin Room,N,54550273,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,3,,BUSINESS,160,16168,157.05,17178.5,166.86,0,0,1010.5,9.81,,,1,54550273,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,5:10:38,KATHM,12/31/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,STG4,1,3,,160,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,160,160,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522570,WHLS,TOUR,WHOLESALE,TRANSIENT,DIR-KATHM,WHL10  ,WHL10,215267619,543,JRST,Regency Suite King,N,54542027,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,LEISURE,470,49009.25,476.06,58009.25,563.49,9000,87.42,0,0,,,1,54542027,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,22:10:11,KATHM,12/30/2014 0:00,JRST,REGENCY ST KING*,TRANSIENT,WHOL,1,2,,470,,CHINA,15:20,MU-757,1,0-4,1,1,Confirmed,FIT,CHINA,GP No,,0-3 Days,2,N,Future,470,470,DIR-KATHM,1/4/2015 14:20,1/5/2015 6:20,DELIVERY_BOUNCED,,54542027,1,GSS,WHL10,China,PSHAH,MSINGH,,,N,,,,,,,,,1/1/2015,1/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522572,LOCL,LOCA,OTHER,TRANSIENT,DIR-KATHM,RELX  ,RELX,215268020,559,1VWK,View King Room,N,54543297,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,LEISURE,121,11861,115.21,11861,115.21,0,0,0,0,,,1,54543297,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,22:53:21,KATHM,12/30/2014 0:00,1VWK,STUPA VIEW KING ,TRANSIENT,PKG1,1,2,,121,,NEPAL,0,,1,0-4,1,1,Confirmed,FIT,NEPAL,GP No,,0-3 Days,2,N,Future,121,121,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522592,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-TNB5  ,G-TNB5,215304107,527,1VWK,View King Room,N,54546976,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,100,10105,98.15,10105,98.15,0,0,0,0,,,1,54546976,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,1:47:00,KATHM,12/31/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,TNB5,1,1,,100,,NEPAL,18:00,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,100,100,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522598,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-NYU7  ,G-NYU7,215303795,609,CLBT,Club Twin Room,N,54549726,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,3,,BUSINESS,169,17077.45,165.88,17077.45,165.88,0,0,0,0,,,1,54549726,1,12/31/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,4:31:36,KATHM,12/31/2014 0:00,1VWT,STUPA VIEW TWIN ,CONVENTION,NYU7,1,3,,169,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,1,N,Past,169,169,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522517,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-JBB4  ,G-JBB4,,553,1VWK,View King Room,N,54486853,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,54.71,4565.45,44.33,5528.45,53.7,0,0,963,9.37,,,1,54486853,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,1:28:16,KATHM,12/30/2014 0:00,KING,KING ROOM       ,CONVENTION,JBB4,1,1,,54.71,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,2,N,Future,54.71,54.71,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522518,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-JBB4  ,G-JBB4,,260,TWIN,Twin Room,N,54486880,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,1,,BUSINESS,62.75,4343.45,42.17,5528.45,53.7,0,0,1185,11.53,,,1,54486880,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,1:29:36,KATHM,12/30/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,JBB4,1,2,,62.75,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,2,N,Future,62.75,62.75,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
107522531,CONV,CONV,CONVENTION,CONVENTION,DIR-KATHM,G-JBB4  ,G-JBB4,,152,TWIN,Twin Room,N,54487040,1,CHECKED OUT,1/1/2015,1/2/2015,1,1,2,,BUSINESS,62.75,4560.39,44.26,6340.89,61.59,0,0,1780.5,17.33,,,1,54487040,1,12/30/2014 0:00,1,1/1/2015,1/2/2015,1,SHARE,1:37:45,KATHM,12/30/2014 0:00,TWIN,TWIN ROOM       ,CONVENTION,JBB4,1,2,,62.75,,NEPAL,0,,1,0-4,1,1,Confirmed,Groups,NEPAL,GP No,,0-3 Days,2,N,Future,62.75,62.75,DIR-KATHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,290,271,104.33,KATHM,3285,Hyatt Regency Kathmandu,HR Kathmandu,1,Open,Kathmandu,,,,Nepal,ASPAC,Central & South Asia,,27.7,85.333333,NPR,International,55,131178,Nepal,Hyatt Regency,HR,Regency Club,280,6,10099,Yes,Other SW Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Resort,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,,N,N,N,,Direct,Hotel,Hotel,,,,,,
